id;demandaId;demandaTitulo;empresa;profissionalId;profissional;compatibilidade;criterios;mensagem;acervo;situacao;data
cand-0171;2026-168;Georreferenciamento rural;Maués Cooperativa Agrícola;prof-043;"{""nome"": ""Marcelo Castro Santana"", ""iniciais"": ""MS"", ""cor"": ""avatar-ambar"", ""titulo"": ""Engenheiro eletricista"", ""registro"": ""CREA-RO 043895/D"", ""cidade"": ""Porto Velho"", ""uf"": ""RO"", ""nota"": 4.3, ""avaliacoes"": 2, ""verificado"": true, ""competencias"": [""Laudo de instalações elétricas"", ""Subestação"", ""SPDA"", ""Automação predial""]}";13;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 0, ""detalhe"": ""A demanda exige Agronomia, fora das suas áreas.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 0, ""detalhe"": ""Nenhuma ART ou CAT confirmada nessa área.""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Maués, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 13, ""detalhe"": ""Média 4,3 em 2 avaliações de contratos registrados.""}]";;[];conversa;24/09/2026
cand-0172;2026-169;Projeto estrutural de edifício residencial;Boa Vista Obras e Serviços;prof-046;"{""nome"": ""Bruno Ferreira Silva"", ""iniciais"": ""BS"", ""cor"": ""avatar-roxo"", ""titulo"": ""Engenheiro civil"", ""registro"": ""CREA-AM 041325/D"", ""cidade"": ""Itacoatiara"", ""uf"": ""AM"", ""nota"": 4.4, ""avaliacoes"": 24, ""verificado"": true, ""competencias"": [""Concreto armado"", ""Fundações profundas""]}";83;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Estrutural, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 30, ""detalhe"": ""3 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Boa Vista, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 13, ""detalhe"": ""Média 4,4 em 24 avaliações de contratos registrados.""}]";Tenho interesse e posso visitar o local nesta semana.;[];recusada;05/09/2026
cand-0173;2026-169;Projeto estrutural de edifício residencial;Boa Vista Obras e Serviços;prof-034;"{""nome"": ""Fábio Soares Teixeira"", ""iniciais"": ""FT"", ""cor"": ""avatar-roxo"", ""titulo"": ""Engenheiro civil"", ""registro"": ""CREA-AM 035754/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 4.2, ""avaliacoes"": 9, ""verificado"": true, ""competencias"": [""Fundações profundas"", ""Fiscalização de obra"", ""Cálculo estrutural"", ""Laudos técnicos""]}";92;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Estrutural, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 30, ""detalhe"": ""4 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 9, ""detalhe"": ""A obra é em Boa Vista; você declarou atender todo o AM.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 13, ""detalhe"": ""Média 4,2 em 9 avaliações de contratos registrados.""}]";Tenho acervo em obra semelhante e disponibilidade imediata.;[];recusada;22/09/2026
cand-0174;2026-169;Projeto estrutural de edifício residencial;Boa Vista Obras e Serviços;prof-012;"{""nome"": ""Henrique Castro Rocha"", ""iniciais"": ""HR"", ""cor"": ""avatar-roxo"", ""titulo"": ""Engenheiro civil"", ""registro"": ""CREA-AM 022190/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 4.1, ""avaliacoes"": 2, ""verificado"": true, ""competencias"": [""Fundações profundas"", ""Alvenaria estrutural"", ""Hidrossanitário predial""]}";71;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Estrutural, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 10, ""detalhe"": ""1 documento confirmado na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 9, ""detalhe"": ""A obra é em Boa Vista; você declarou atender todo o AM.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 12, ""detalhe"": ""Média 4,1 em 2 avaliações de contratos registrados.""}]";;[];enviada;15/09/2026
cand-0175;2026-169;Projeto estrutural de edifício residencial;Boa Vista Obras e Serviços;prof-053;"{""nome"": ""Pedro Almeida Farias"", ""iniciais"": ""PA"", ""cor"": ""avatar-roxo"", ""titulo"": ""Engenheiro civil"", ""registro"": ""CREA-AM 015860/D"", ""cidade"": ""Humaitá"", ""uf"": ""AM"", ""nota"": 4.4, ""avaliacoes"": 18, ""verificado"": true, ""competencias"": [""Alvenaria estrutural"", ""Fiscalização de obra"", ""Fundações profundas""]}";73;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Estrutural, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 20, ""detalhe"": ""2 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Boa Vista, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 13, ""detalhe"": ""Média 4,4 em 18 avaliações de contratos registrados.""}]";;[];enviada;18/09/2026
cand-0176;2026-169;Projeto estrutural de edifício residencial;Boa Vista Obras e Serviços;prof-045;"{""nome"": ""Wagner Barbosa Nascimento"", ""iniciais"": ""WN"", ""cor"": """", ""titulo"": ""Engenheiro civil"", ""registro"": ""CREA-AM 016874/D"", ""cidade"": ""Presidente Figueiredo"", ""uf"": ""AM"", ""nota"": 0, ""avaliacoes"": 0, ""verificado"": true, ""competencias"": [""Alvenaria estrutural"", ""Concreto armado"", ""Licenciamento""]}";70;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Estrutural, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 30, ""detalhe"": ""3 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Boa Vista, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""Ainda sem avaliações na plataforma.""}]";Tenho acervo em obra semelhante e disponibilidade imediata.;[];conversa;05/09/2026
cand-0177;2026-169;Projeto estrutural de edifício residencial;Boa Vista Obras e Serviços;prof-056;"{""nome"": ""Igor Souza Moraes"", ""iniciais"": ""IM"", ""cor"": """", ""titulo"": ""Engenheiro civil"", ""registro"": ""CREA-AM 056932/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 0, ""avaliacoes"": 0, ""verificado"": true, ""competencias"": [""Modelagem BIM"", ""Planejamento de obra"", ""Orçamento e SINAPI"", ""Revit""]}";9;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 0, ""detalhe"": ""A demanda exige Estrutural, fora das suas áreas.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 0, ""detalhe"": ""Nenhuma ART ou CAT confirmada nessa área.""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 9, ""detalhe"": ""A obra é em Boa Vista; você declarou atender todo o AM.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""Ainda sem avaliações na plataforma.""}]";Posso apresentar memorial de projetos parecidos.;[];conversa;22/09/2026
cand-0178;2026-170;Reforço de cobertura metálica;Boa Vista Obras e Serviços;prof-053;"{""nome"": ""Pedro Almeida Farias"", ""iniciais"": ""PA"", ""cor"": ""avatar-roxo"", ""titulo"": ""Engenheiro civil"", ""registro"": ""CREA-AM 015860/D"", ""cidade"": ""Humaitá"", ""uf"": ""AM"", ""nota"": 4.4, ""avaliacoes"": 18, ""verificado"": true, ""competencias"": [""Alvenaria estrutural"", ""Fiscalização de obra"", ""Fundações profundas""]}";73;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Estrutural, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 20, ""detalhe"": ""2 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Boa Vista, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 13, ""detalhe"": ""Média 4,4 em 18 avaliações de contratos registrados.""}]";Posso apresentar memorial de projetos parecidos.;[];recusada;21/09/2026
cand-0179;2026-170;Reforço de cobertura metálica;Boa Vista Obras e Serviços;prof-034;"{""nome"": ""Fábio Soares Teixeira"", ""iniciais"": ""FT"", ""cor"": ""avatar-roxo"", ""titulo"": ""Engenheiro civil"", ""registro"": ""CREA-AM 035754/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 4.2, ""avaliacoes"": 9, ""verificado"": true, ""competencias"": [""Fundações profundas"", ""Fiscalização de obra"", ""Cálculo estrutural"", ""Laudos técnicos""]}";92;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Estrutural, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 30, ""detalhe"": ""4 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 9, ""detalhe"": ""A obra é em Boa Vista; você declarou atender todo o AM.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 13, ""detalhe"": ""Média 4,2 em 9 avaliações de contratos registrados.""}]";Atuo na região e tenho equipe para começar no prazo.;[];visualizada;22/09/2026
cand-0180;2026-170;Reforço de cobertura metálica;Boa Vista Obras e Serviços;prof-012;"{""nome"": ""Henrique Castro Rocha"", ""iniciais"": ""HR"", ""cor"": ""avatar-roxo"", ""titulo"": ""Engenheiro civil"", ""registro"": ""CREA-AM 022190/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 4.1, ""avaliacoes"": 2, ""verificado"": true, ""competencias"": [""Fundações profundas"", ""Alvenaria estrutural"", ""Hidrossanitário predial""]}";71;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Estrutural, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 10, ""detalhe"": ""1 documento confirmado na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 9, ""detalhe"": ""A obra é em Boa Vista; você declarou atender todo o AM.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 12, ""detalhe"": ""Média 4,1 em 2 avaliações de contratos registrados.""}]";;[];visualizada;23/09/2026
cand-0181;2026-170;Reforço de cobertura metálica;Boa Vista Obras e Serviços;prof-057;"{""nome"": ""Ana Tavares Carvalho"", ""iniciais"": ""AC"", ""cor"": ""avatar-ambar"", ""titulo"": ""Engenheira civil"", ""registro"": ""CREA-AM 012371/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 3.9, ""avaliacoes"": 15, ""verificado"": true, ""competencias"": [""Cálculo estrutural"", ""Estruturas metálicas""]}";62;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Estrutural, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 10, ""detalhe"": ""1 documento confirmado na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Boa Vista, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 12, ""detalhe"": ""Média 3,9 em 15 avaliações de contratos registrados.""}]";Tenho acervo em obra semelhante e disponibilidade imediata.;[];enviada;23/09/2026
cand-0182;2026-170;Reforço de cobertura metálica;Boa Vista Obras e Serviços;prof-046;"{""nome"": ""Bruno Ferreira Silva"", ""iniciais"": ""BS"", ""cor"": ""avatar-roxo"", ""titulo"": ""Engenheiro civil"", ""registro"": ""CREA-AM 041325/D"", ""cidade"": ""Itacoatiara"", ""uf"": ""AM"", ""nota"": 4.4, ""avaliacoes"": 24, ""verificado"": true, ""competencias"": [""Concreto armado"", ""Fundações profundas""]}";83;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Estrutural, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 30, ""detalhe"": ""3 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Boa Vista, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 13, ""detalhe"": ""Média 4,4 em 24 avaliações de contratos registrados.""}]";Posso apresentar memorial de projetos parecidos.;[];enviada;23/09/2026
cand-0183;2026-171;Projeto estrutural de edifício residencial;Boa Vista Obras e Serviços;prof-034;"{""nome"": ""Fábio Soares Teixeira"", ""iniciais"": ""FT"", ""cor"": ""avatar-roxo"", ""titulo"": ""Engenheiro civil"", ""registro"": ""CREA-AM 035754/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 4.2, ""avaliacoes"": 9, ""verificado"": true, ""competencias"": [""Fundações profundas"", ""Fiscalização de obra"", ""Cálculo estrutural"", ""Laudos técnicos""]}";92;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Estrutural, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 30, ""detalhe"": ""4 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 9, ""detalhe"": ""A obra é em Boa Vista; você declarou atender todo o AM.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 13, ""detalhe"": ""Média 4,2 em 9 avaliações de contratos registrados.""}]";Posso apresentar memorial de projetos parecidos.;[];enviada;24/09/2026
cand-0184;2026-171;Projeto estrutural de edifício residencial;Boa Vista Obras e Serviços;prof-046;"{""nome"": ""Bruno Ferreira Silva"", ""iniciais"": ""BS"", ""cor"": ""avatar-roxo"", ""titulo"": ""Engenheiro civil"", ""registro"": ""CREA-AM 041325/D"", ""cidade"": ""Itacoatiara"", ""uf"": ""AM"", ""nota"": 4.4, ""avaliacoes"": 24, ""verificado"": true, ""competencias"": [""Concreto armado"", ""Fundações profundas""]}";83;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Estrutural, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 30, ""detalhe"": ""3 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Boa Vista, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 13, ""detalhe"": ""Média 4,4 em 24 avaliações de contratos registrados.""}]";Posso apresentar memorial de projetos parecidos.;[];enviada;20/09/2026
cand-0185;2026-171;Projeto estrutural de edifício residencial;Boa Vista Obras e Serviços;prof-031;"{""nome"": ""Carlos Vieira Farias"", ""iniciais"": ""CF"", ""cor"": ""avatar-roxo"", ""titulo"": ""Engenheiro mecânico"", ""registro"": ""Registro em regularização"", ""cidade"": ""Itacoatiara"", ""uf"": ""AM"", ""nota"": 0, ""avaliacoes"": 0, ""verificado"": false, ""competencias"": [""Vasos de pressão (NR-13)"", ""Montagem industrial""]}";9;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 0, ""detalhe"": ""A demanda exige Estrutural, fora das suas áreas.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 0, ""detalhe"": ""Nenhuma ART ou CAT confirmada nessa área.""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 9, ""detalhe"": ""A obra é em Boa Vista; você declarou atender todo o AM.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""Ainda sem avaliações na plataforma.""}]";Posso apresentar memorial de projetos parecidos.;[];recusada;23/09/2026
cand-0186;2026-172;Fiscalização de obra de saneamento;Porto Velho Engenharia;prof-008;"{""nome"": ""Thiago Teixeira Souza"", ""iniciais"": ""TS"", ""cor"": ""avatar-ambar"", ""titulo"": ""Engenheiro agrônomo"", ""registro"": ""CREA-AM 043762/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 4.7, ""avaliacoes"": 15, ""verificado"": true, ""competencias"": [""Irrigação"", ""Receituário agronômico"", ""Manejo de solo"", ""Georreferenciamento rural"", ""Saneamento""]}";64;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Hidráulica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 10, ""detalhe"": ""1 documento confirmado na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Porto Velho, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 14, ""detalhe"": ""Média 4,7 em 15 avaliações de contratos registrados.""}]";Tenho interesse e posso visitar o local nesta semana.;[];enviada;22/09/2026
cand-0187;2026-172;Fiscalização de obra de saneamento;Porto Velho Engenharia;prof-013;"{""nome"": ""Camila Ribeiro Oliveira"", ""iniciais"": ""CO"", ""cor"": ""avatar-verde"", ""titulo"": ""Engenheira sanitarista"", ""registro"": ""CREA-AM 047227/D"", ""cidade"": ""Tefé"", ""uf"": ""AM"", ""nota"": 4.5, ""avaliacoes"": 6, ""verificado"": true, ""competencias"": [""Esgotamento sanitário"", ""Hidrossanitário predial"", ""Redes de água"", ""Saneamento"", ""Recuperação de áreas degradadas""]}";93;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Hidráulica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 30, ""detalhe"": ""4 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 9, ""detalhe"": ""A obra é em Porto Velho; você declarou atender todo o AM.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 14, ""detalhe"": ""Média 4,5 em 6 avaliações de contratos registrados.""}]";;[];visualizada;21/09/2026
cand-0188;2026-172;Fiscalização de obra de saneamento;Porto Velho Engenharia;prof-041;"{""nome"": ""Camila Pinheiro Freitas"", ""iniciais"": ""CF"", ""cor"": ""avatar-roxo"", ""titulo"": ""Engenheira civil"", ""registro"": ""CREA-AM 016524/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 4.9, ""avaliacoes"": 15, ""verificado"": true, ""competencias"": [""Compatibilização de projetos"", ""Orçamento e SINAPI""]}";24;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 0, ""detalhe"": ""A demanda exige Hidráulica, fora das suas áreas.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 0, ""detalhe"": ""Nenhuma ART ou CAT confirmada nessa área.""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 9, ""detalhe"": ""A obra é em Porto Velho; você declarou atender todo o AM.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 15, ""detalhe"": ""Média 4,9 em 15 avaliações de contratos registrados.""}]";Posso apresentar memorial de projetos parecidos.;[];visualizada;18/09/2026
